05 Jun 2017,1.292324
06 Jun 2017,1.288436
07 Jun 2017,1.292516
08 Jun 2017,1.293996
09 Jun 2017,1.273496
10 Jun 2017,1.274267
11 Jun 2017,1.274405
12 Jun 2017,1.265022
13 Jun 2017,1.274779
14 Jun 2017,1.279591
15 Jun 2017,1.27538
16 Jun 2017,1.278233
17 Jun 2017,1.278102
18 Jun 2017,1.278102
19 Jun 2017,1.273723
20 Jun 2017,1.262212
21 Jun 2017,1.26531
22 Jun 2017,1.266624
23 Jun 2017,1.271941
24 Jun 2017,1.271852
25 Jun 2017,1.271852
26 Jun 2017,1.271941
27 Jun 2017,1.27829
28 Jun 2017,1.293485
29 Jun 2017,1.298895
30 Jun 2017,1.300728
01 Jul 2017,1.302796
02 Jul 2017,1.302796
03 Jul 2017,1.294834
04 Jul 2017,1.292215
05 Jul 2017,1.292182
06 Jul 2017,1.296067
07 Jul 2017,1.288444
08 Jul 2017,1.289358
09 Jul 2017,1.289308
10 Jul 2017,1.287498
11 Jul 2017,1.284909
12 Jul 2017,1.289499
13 Jul 2017,1.291948
14 Jul 2017,1.30831
15 Jul 2017,1.309646
16 Jul 2017,1.309646
17 Jul 2017,1.305483
18 Jul 2017,1.304972
19 Jul 2017,1.303441
20 Jul 2017,1.297522
21 Jul 2017,1.298221
22 Jul 2017,1.299596
23 Jul 2017,1.299596
24 Jul 2017,1.302932
25 Jul 2017,1.303645
26 Jul 2017,1.304623
27 Jul 2017,1.30736
28 Jul 2017,1.312508
29 Jul 2017,1.313499
30 Jul 2017,1.313499
31 Jul 2017,1.319583
01 Aug 2017,1.321056
02 Aug 2017,1.323627
03 Aug 2017,1.313715
04 Aug 2017,1.303305
05 Aug 2017,1.303662
06 Aug 2017,1.304104
07 Aug 2017,1.302423
08 Aug 2017,1.296655
09 Aug 2017,1.2997
10 Aug 2017,1.29774
11 Aug 2017,1.300898
12 Aug 2017,1.301202
13 Aug 2017,1.301202
14 Aug 2017,1.297976
15 Aug 2017,1.286505
16 Aug 2017,1.285
17 Aug 2017,1.288245
18 Aug 2017,1.285835
19 Aug 2017,1.287507
20 Aug 2017,1.2873
21 Aug 2017,1.290972
23 Aug 2017,1.278625
24 Aug 2017,1.279509
25 Aug 2017,1.288494
26 Aug 2017,1.287913
27 Aug 2017,1.288693
28 Aug 2017,1.293092
29 Aug 2017,1.292992
30 Aug 2017,1.292674
31 Aug 2017,1.288867
01 Sep 2017,1.295832
02 Sep 2017,1.295102
03 Sep 2017,1.295001
04 Sep 2017,1.291814
05 Sep 2017,1.301744
06 Sep 2017,1.305935
